df01,df02,df03,df04,df05,df06,df07,df08,df09,df10,i1,i2,i3,i4,i5,i6,i7
0.0336495829190615,0.109667634261926,0.031360410880421,0.00963875951715863,0.0150693621228953,0.00892393423774279,0.0154288302789106,0.00836023815419211,0.0154164352901639,0.00651763957339901,0.173858038816656,0.00341805356399822,0.000140233381533959,8.41169748839294e-06,2.8811996189374e-10,4.90297823323776e-07,2.12483596204164e-11
0.0603935945553095,0.094043350024594,0.0436473168071797,0.00681824689965606,0.0193021669583402,0.0121479956012521,0.020037325693509,0.0119637862715608,0.015009959852902,0.00384291142506659,0.177982353401937,0.00391394053791566,6.35839294070696e-05,2.62083762125755e-05,-1.22763851502364e-10,1.38353253917086e-06,1.06281035063079e-09
0.0351248409560663,0.110951638776062,0.0346514111476123,0.00800388739491586,0.0155426196513202,0.00821703048158573,0.0128167612426314,0.00848455285409423,0.0135747597873988,0.0083553781813342,0.174456710813519,0.00386761454270829,0.000116763625595437,6.4189605074636e-06,1.7491604686176e-10,3.97130126674275e-07,1.69148130880741e-11
0.0356340856854982,0.108815010954814,0.0379074139411735,0.00722300074449861,0.0188373790238918,0.00954408987587701,0.0158919851271531,0.00999785536803029,0.0149326042957558,0.0074506345785304,0.175284210699191,0.00408554696816256,0.000168141825780626,4.89274457516285e-06,1.39835212544041e-10,3.11553438306066e-07,-1.18359087840475e-11
0.0604590715362521,0.0654471934905888,0.0655160079195173,0.0489377760805731,0.0425841098444611,0.053362252783437,0.0437750708285622,0.0418807419718668,0.0412547695211501,0.029512803187131,0.177698632957186,0.0026117756814318,0.000277466252141329,2.97885903737224e-05,-1.12129778383964e-09,-1.21943332124028e-06,2.46516006877985e-09
0.0499383749794704,0.107233431179839,0.0348207273587022,0.010298433968384,0.0170525632604816,0.0117977548296719,0.0143313451431414,0.0117555740207797,0.0140384053609623,0.00908804187898674,0.176671615367075,0.00359092921150153,0.000102775178983328,1.49069187510796e-05,-2.52751524448626e-10,2.9282823220704e-07,-5.25894984999394e-10
0.0328825924539267,0.106551924042323,0.0315984936869345,0.0121832131255301,0.0146278750562137,0.012195606962477,0.0168709782761209,0.0105552707840051,0.0160853758234416,0.00914423720084136,0.175724854776082,0.00348545515139029,0.000156778813725405,8.95208722590424e-06,3.34383064648353e-10,5.2652077943719e-07,-2.57696818878859e-11
0.0355297000023608,0.104651302557187,0.03571846318411,0.0132782355003127,0.0163599198608085,0.0105004001366854,0.0172529950525514,0.00771168830276503,0.0160723288881551,0.00586326565204617,0.174566370169371,0.00344616068337448,0.000197749773722582,6.73874189918999e-06,2.45922544628206e-10,3.95565745486337e-07,5.96897428154192e-12
0.0334571611876516,0.103718106056586,0.0338739110821379,0.0106750891896389,0.0165168546521526,0.0114313759722477,0.0179167574886348,0.0087969296954704,0.0164511736383022,0.00626612132352082,0.174397391155844,0.00363248235273687,0.000166857389869634,5.53695577083501e-06,1.65221173312979e-10,3.28205808757892e-07,3.20347666136179e-11
0.0224564322972708,0.0427495037591359,0.0251153096562697,0.0212522752479433,0.0170022756591091,0.0157911336249084,0.00842148938765479,0.00933799370699225,0.00630075329969198,0.00499679693059231,0.190069174601147,0.000861991857661514,0.000148505715358048,4.10146638320778e-05,1.9512271194451e-09,8.76744845035531e-07,2.53749108739584e-09
0.0134188120129029,0.0396806786429506,0.016291312291548,0.0174310586785904,0.0118766811106579,0.0121740379829192,0.00751673329829612,0.00648693145421761,0.00435995855461228,0.00358865667468124,0.186398834130689,0.00078743747593409,6.47185012915494e-05,1.83777927776744e-05,4.28940084351958e-10,2.9969742875236e-07,4.66601086654705e-10
0.0815005008424561,0.0989775211155456,0.0513565237104361,0.00620752685086142,0.0173545403584748,0.0123027036135877,0.016102131369795,0.0132334007408644,0.010877740818035,0.00631554401683854,0.178518049792274,0.00376750936290726,0.000290493634603604,2.68729218317254e-05,2.31298019181478e-09,-3.94428972048988e-08,5.36240851582916e-10
0.0495604149890889,0.0680493201178835,0.055723079974706,0.0245699325262638,0.0282931060462087,0.00632539031674515,0.00869563338008175,0.00623714429037231,0.00952791035407899,0.00427038096087118,0.192296193258597,0.00325168585184185,0.000887077959434359,0.000111349942437708,3.49090658882502e-08,5.61642510777763e-06,2.46230223392919e-09
0.0602396198001323,0.0948398428019846,0.0383066503929036,0.00726137889677142,0.0183178401686311,0.012225201820533,0.0192881613141764,0.0142959631047806,0.0155603600905352,0.00772501818518432,0.174606513440611,0.00330978470716112,0.000268523235143731,4.61295243593213e-06,-1.02533264300886e-10,-2.42819824601294e-07,1.25878174960056e-10
0.0343051618787325,0.104034852214045,0.0335220387335687,0.0111904817095496,0.0154656549058424,0.0109053327689482,0.0170879426103763,0.00833794251876488,0.0161566478861245,0.00650292741145901,0.173693185872385,0.00352943673210585,0.000155763571167226,5.20241275862527e-06,1.43000851172814e-10,2.995188095027e-07,3.85079399149444e-11
0.0150216360688409,0.078452773086151,0.0194153208545958,0.0173742929668415,0.0181039563470638,0.0210638511500122,0.010572359801947,0.0201114668368265,0.0134160366339976,0.0109936539838216,0.171325368176286,0.00238155915421476,1.16797625431668e-05,2.58547969061647e-06,-5.87141899021357e-13,6.18259569445695e-08,1.41957240549896e-11
0.0743206657704487,0.169388394732672,0.0513782222064875,0.0975932172764415,0.0428595908459417,0.0695569382236376,0.0340789488908239,0.00965318524600258,0.0357638426064104,0.017094605789901,0.256152580595696,0.00131934360554794,0.00412765100846758,0.00550817723498151,2.32444227377336e-05,9.74308226711221e-05,-1.2227116116682e-05
0.0183888199645105,0.00873205328207466,0.0153823508058291,0.00826444411282931,0.00839648150911354,0.00628035669127158,0.00401720740305656,0.00200465143354404,0.00261369414147794,0.00219367227257474,0.179800892941719,4.36330135177686e-05,2.43630701047851e-05,7.56544509331673e-06,7.99241041390779e-11,3.304580896501e-08,6.45114313238856e-11
0.0775185182673423,0.04645701453936,0.028808260620216,0.0228562913510292,0.0178177429461345,0.0120036713291676,0.00986843757023903,0.00830260789962068,0.00833736934579358,0.00355019353471414,0.17330802942124,0.00024556060168575,0.000262533074345409,0.000180991068001655,3.80538469878232e-08,-2.53063807389661e-06,-1.04128481874233e-08
0.0222346858042389,0.0123344014330607,0.0247783927005576,0.0107258377192706,0.0125363668890479,0.0087999746419812,0.00539312050284131,0.00706847403058208,0.0038302870644025,0.00684664169216184,0.166316973854395,2.7695832680839e-05,8.55027858457591e-05,8.92606643799616e-07,-1.8630470949154e-12,-3.80183827368302e-09,7.5721225700815e-12
0.191929028754192,0.0410088803484201,0.032261727538534,0.0325769047244466,0.0129705500257855,0.0275822801721046,0.0157501881052154,0.0215033537641582,0.012529868642491,0.0221068964435867,0.198065178502778,0.00130113612363684,0.00223694093117094,0.00181028255253065,3.64036119667699e-06,6.18240300178063e-05,-1.35881166137202e-07
0.0215327097900582,0.0442598491014849,0.0236888197984329,0.0222103393270922,0.0110871600687191,0.0149667029276751,0.0107464891584552,0.0144299469186159,0.0108344983746078,0.00671450656366697,0.165121447137431,0.000532344070589916,4.86674798839017e-05,5.77489688214275e-07,-1.02259480718897e-12,1.15013393243764e-08,-2.88567973657724e-12
0.102560162347592,0.0283602319594907,0.0631221240926954,0.0240714954185397,0.0422337528996436,0.0274306342063266,0.0217893886746739,0.022830627233153,0.00960485621188952,0.00697271980314221,0.194050134423512,0.000839796775409344,0.0020641264884003,0.000636122835798171,7.28892380996346e-07,1.83940942366782e-05,6.30016573190715e-09
0.0154803811315176,0.0231536423670616,0.0153907802068716,0.0161694469957017,0.00906262692686893,0.00920848641169435,0.00640835422682502,0.00768152245768754,0.00562283530808273,0.0068411595084724,0.16801950589167,0.000136434310024181,2.0283516387199e-05,2.91154393624612e-06,2.22491224192363e-11,-3.39774966619379e-08,-2.36694437850413e-12
0.0360356973548216,0.0210800869609885,0.00569355770347263,0.00919087931733345,0.0052626980404491,0.00779944482977011,0.00540462325497195,0.00519898052608469,0.0036798119217548,0.00348991431919859,0.187294591032259,0.000173140122484877,9.03120787387281e-06,3.42337283534286e-06,1.82124442321268e-13,2.35625901628658e-08,1.90341873761897e-11
0.0117094416067778,0.0499586802079052,0.00955745495036715,0.0125593655937301,0.00275034328933514,0.0107175979299027,0.00375095039385054,0.00406720789595816,0.00356653934183609,0.00189518910305289,0.200234788404895,0.00126865910802444,3.28586561301805e-05,6.49141010668089e-05,1.40868838397284e-09,2.28173882566686e-06,2.64644615445271e-09
0.00897621016183527,0.0367687204197648,0.0101970762926596,0.0246296508801573,0.0110345646761697,0.0124233407627155,0.00767354213709852,0.00868324392610322,0.0028197550144825,0.00438284368976735,0.194396724802744,0.000591919265616814,3.02497426577508e-05,1.65967156116316e-05,-3.01143833169813e-10,3.89710768010111e-07,2.18177800434033e-10
0.0378385053654849,0.0263537172503804,0.0353105840946856,0.0121345445636577,0.0273487940311734,0.0111355329770762,0.0150296660302575,0.00441194103092373,0.00278217781777933,0.00416383654705992,0.184251901154956,0.000335430278522722,1.89673563354845e-05,1.06839960123607e-06,4.80509623417467e-12,1.90987358632346e-08,-2.06813174817564e-13
0.0186251394535918,0.0330620577705407,0.0212526189823028,0.0158944738200069,0.012448349097023,0.00843731847429176,0.00483789698170672,0.00601465017087002,0.00511156827330316,0.003855252978137,0.193312586853199,0.000344503286984769,8.76203861648141e-05,5.51856269988815e-05,3.18304283893077e-09,9.78263046335352e-07,2.14340406694054e-09
0.0332531725305363,0.0341819373844834,0.0277297909728225,0.0235376229566685,0.00851769641469402,0.00771719428323903,0.00689319466268709,0.00681058439057917,0.0057800922582802,0.00504771783863082,0.186850932325419,0.000303577294155043,0.000109448657135199,7.74874630913395e-07,7.12774254627572e-12,1.33151594601644e-08,-3.42352984585913e-13
0.0213629289099037,0.0495973854766825,0.0207871882578128,0.0130025025680686,0.00816633468041876,0.00903958706495408,0.00881097268350265,0.00532553948826153,0.00383735832267935,0.00156016322528763,0.175130734281426,0.00181633877791149,7.19785774883419e-05,2.98645897722141e-06,3.8361280336154e-11,1.20522867256119e-07,-2.11101030283442e-11
0.0157194915590184,0.0330418351201907,0.015387595967457,0.0118252409115585,0.00636750006887292,0.00672885813983604,0.00619539251394796,0.00536459223436625,0.00240272248781523,0.00121296505833361,0.172120471665411,0.00086283108976524,2.96540144884043e-05,2.71634767533865e-06,1.65583060933819e-11,7.81027023227693e-08,-1.78932612950772e-11
0.0209909819075281,0.0415716843667807,0.0195282521934672,0.0303509247580579,0.0167014550700642,0.0120725121745089,0.00603849994066197,0.00634290541464512,0.00427785712564838,0.00635593361335206,0.188094871934078,0.00052256896681335,2.49900940225107e-05,6.28251762978466e-06,-3.06953865729707e-11,1.26174332913592e-07,-7.24887265659525e-11
0.00638486199429048,0.0175161420315933,0.00665919936107404,0.00670003840323366,0.00402973022755539,0.00378316780091453,0.00313142042008811,0.00257698950545186,0.00149583834966641,0.00247625725139316,0.191431058423928,0.0001889101674092,4.02162161307722e-06,1.79623388902036e-05,1.51537002009583e-10,2.42798887658193e-07,1.85398000961176e-11
0.0894436633316819,0.0346023382261839,0.0157367071613798,0.00859878149326906,0.00599046633910386,0.00457041766417989,0.00472564284642488,0.00219102944734871,0.00137988466800932,0.000956945026405401,0.189591653982366,0.00135147806078688,0.000286461034698805,0.000128961559993027,2.04780044034361e-08,4.55831394770512e-06,1.39658340691182e-08
0.0298109648309466,0.0406558380987904,0.0262485473222868,0.00407654474132823,0.00385779365203028,0.00492747861200179,0.00499401766868838,0.00553079335216682,0.00523218001051062,0.00324450586794209,0.182254412686322,0.000918353329706412,0.000155029288060432,2.02973508338695e-05,1.13655114096582e-09,4.18127998412145e-08,-6.80443114585141e-11
0.0671155114100654,0.0316430963352953,0.0111488569349578,0.0110292725196743,0.00835281836489492,0.00451391277037814,0.00663046317694791,0.00442916539988532,0.00480687804461385,0.00467949801998121,0.208413100252918,0.000411082434680949,4.54328932340307e-05,0.000133868210645943,-2.0099623805663e-09,2.6657953636426e-06,1.02447106340004e-08
0.0383831560268187,0.0233001993282328,0.0313516046206321,0.0218766610644312,0.025568456957794,0.0222468139286536,0.0227606445686359,0.0255558496808898,0.024076204417849,0.025831007927875,0.189223730411178,0.000105610523762052,1.17273756883704e-05,1.28236760730196e-05,-2.7264116693982e-11,-1.31758032482509e-07,1.54878934888591e-10
0.0153671012121206,0.0210096454515448,0.00680453020660567,0.00788988241736637,0.00758270236017164,0.00267616341463687,0.00558300726830508,0.00233388576210614,0.002658302573081,0.00194677745347387,0.183876471724152,0.000190894051996808,1.58914100943443e-06,6.11332199142604e-07,1.15863889107906e-13,8.43379009970299e-09,5.91311089956529e-13
0.0309323903077579,0.0402933571075247,0.0169673611209953,0.0233534484864067,0.0167543388645343,0.0223265923622748,0.0167474202517584,0.0187005848665284,0.0121881173178453,0.0135528276771033,0.199558620493119,0.00121509711422211,9.50766530004559e-05,0.000112560485212016,1.15348061413244e-08,3.91397174748591e-06,-1.59358882942144e-09
0.0282746866765518,0.0499820171325108,0.0271068217747093,0.0119546062895669,0.00829370932146379,0.0105733460411903,0.00836942599957234,0.0051213617440164,0.00378811822069018,0.00317710497271168,0.175440535733187,0.00165353886057442,0.000104242050587911,5.60371027465474e-06,-1.34924693277988e-10,-1.15940745522619e-07,1.17605364977214e-11
0.0142625097531072,0.0356481249295242,0.0135449800168175,0.0112154040679413,0.00589513494201417,0.0057460545556353,0.0061034818849695,0.00448372644179811,0.00273407123674445,0.00155306313103316,0.173516933885818,0.000943024544942302,2.08587920491737e-05,4.48466721855393e-06,3.01498962999525e-11,1.25978259038125e-07,3.11829767497706e-11
0.0141635419024302,0.00963264424166273,0.0153479082420874,0.00794918796071282,0.00848155468209601,0.00347266937794302,0.00329101336917769,0.00101745775494368,0.00156705515523258,0.00176148584503948,0.189671948623371,3.72683879650422e-05,7.34733562270611e-05,1.78569721623888e-05,3.05930633344645e-10,9.36546814964118e-08,5.69885532098948e-10
0.0101143156883007,0.0456114078057067,0.00965224132391569,0.00377820173862761,0.00373623541617168,0.00344611612763697,0.00218766992191995,0.00245925417545842,0.0030033594008395,0.00281714821000205,0.198820726077993,0.00112328808888184,6.5977578918731e-05,8.46449233159657e-05,5.94373656491466e-09,2.82022890670632e-06,2.16444268848725e-09
0.0742004115519628,0.0815175787044361,0.0443234363632902,0.0102335078063,0.0134780740227074,0.0146356223639381,0.011389340395996,0.0179817098930616,0.0141905465835714,0.014613184464429,0.196286459757169,0.00262894895069904,0.00043850943030435,4.30124069600516e-05,5.85248264732933e-09,2.10232654720665e-06,-8.01999802074824e-10
0.0375185998487619,0.0272883416505787,0.00460216551553522,0.00686530598436255,0.00473727295557014,0.00390141000150215,0.00421669227799334,0.00243935593370882,0.00335741633147047,0.00266310479629327,0.195652142814638,0.000490040313557256,9.4713574510978e-06,4.221571513325e-05,4.76511687414564e-10,9.0150118702655e-07,-6.96791457357603e-10
0.0207210272001015,0.049851710874157,0.0120866934906758,0.0133409175374286,0.00916889396819099,0.0122853034979301,0.00629448792662036,0.00485173523403182,0.00272062872832754,0.00442997378018734,0.173432494135217,0.00173090851071169,2.42593395753524e-05,6.08184391531542e-06,1.38111744192996e-11,1.68891177967742e-07,-7.25716119865005e-11
0.032660867442793,0.0547012926601801,0.0347335251721109,0.0275058685798621,0.0264022516125047,0.0211642860951051,0.0170525608795352,0.0132787772949631,0.0120291299840491,0.00797788667476006,0.184088039796578,0.00180657540155835,0.000246395568774968,3.77914903322189e-05,3.64669527259157e-09,1.14054761303162e-06,-2.21358707210748e-11
0.00262851811179501,0.0141982736896107,0.00306834355821048,0.00594044941867486,0.00191610035791979,0.00390715058745544,0.00217562799236017,0.00266851243044364,0.00230051127000442,0.00189692181979014,0.186949128312648,5.6970368234822e-05,1.00585367745772e-06,5.26683226949236e-06,1.14463069242548e-11,3.97165009305565e-08,3.9920780362146e-12
0.0118408107846722,0.0269164071804606,0.00792275612964037,0.0122804438216733,0.00870078711808841,0.00745961060201563,0.00663994392516982,0.000822388675392389,0.00169442449011731,0.00112979521451424,0.189361961739999,0.000247763586902934,6.33903166005808e-06,7.81085021808913e-06,-9.64116072131436e-12,1.04794861867805e-07,5.41093277192161e-11
0.041204593226499,0.0133181048021499,0.00413041551666393,0.00745721761256539,0.00605239621418829,0.00696928121682725,0.0055024928571143,0.00647363100258729,0.00533853105421038,0.00588875829942541,0.183784948152512,0.00010478924928243,1.70292285767534e-05,7.00418498114597e-06,3.70824593495936e-11,6.39884582903531e-08,-6.69058975278675e-11
0.0328441628260947,0.0278600835226598,0.0318093325636429,0.0246402522375543,0.0244583502575874,0.0174804074065613,0.0157074261082497,0.0108795771668814,0.0108684000341714,0.00828103274803718,0.186374058475065,0.000216970633123777,0.000193186041075694,1.91288337937129e-05,1.08101535800452e-09,1.24916231826699e-07,4.28493530065443e-10
0.0240020185908709,0.0277559942886287,0.0223804470673658,0.0175597580460285,0.0054781406730459,0.00803193769860156,0.00643195561492855,0.00698034052374421,0.00392347003290571,0.00562402519028022,0.184338221106329,0.000180381689643056,8.26949365357885e-05,6.52567406291087e-06,-6.18153134560178e-11,-7.15336579826691e-08,1.38416520400729e-10
0.0104787469056726,0.0283679957564406,0.011249077358056,0.023738166127171,0.0137626129808706,0.0143731896826095,0.0109505001405099,0.0113985375262598,0.00620672655333504,0.00636080362992892,0.1897986798832,0.000313245141971172,3.24825716714073e-05,9.24673838865205e-06,3.93684978980312e-11,1.59368792177046e-07,1.55342746617951e-10
0.0370489394486078,0.0192444339666137,0.00807115267249247,0.00557147998382598,0.00149151504522031,0.00181190511122785,0.00173790303479754,0.00198553171282417,0.00186641151605022,0.00124588177206086,0.188331348368264,0.000176264885076547,1.4737369518746e-05,4.17692992846142e-06,3.08257213306507e-11,3.72419168807585e-08,1.11240011110447e-11
0.0423296769301745,0.043544228138639,0.0306131107959342,0.0170267391066242,0.0130038535522718,0.017419829589595,0.00928417121324601,0.0137932154607915,0.0123127954408337,0.0102206591379114,0.177893008700301,0.00120792897781098,0.00016238294266067,2.33722414717678e-05,-1.17224947200045e-09,-5.56965807198912e-07,8.36081701772317e-10
0.0124464608628725,0.0441519320674163,0.0166408960387702,0.016438228429023,0.013330492334204,0.00904558271113627,0.00878342528165315,0.00561028902420783,0.00585021312065588,0.00314008236900606,0.207756323616017,0.00144282813151214,0.000191016331962296,0.000210256727912988,3.6993357478332e-08,7.69012389524564e-06,-2.01739826736937e-08
0.013226001654249,0.0154154105650197,0.0135087105303389,0.00759154441575093,0.00528367345664999,0.00128097909518753,0.00279024737828454,0.00229962478138437,0.00229953234458077,0.0027690836870861,0.186860696204734,0.000100373098006712,4.77984283885258e-05,4.63640451712881e-06,1.10249679721398e-11,4.58764019062136e-08,-6.81343862814107e-11
0.00525683673991622,0.0194461852587805,0.00507227765503246,0.00537859454119064,0.00401582164448891,0.00380407249716555,0.000855706802373651,0.00105387543878326,0.00114737360100216,0.0012988322664369,0.187736161658336,0.000180142320895941,2.70696187296225e-06,4.93766960514622e-07,-4.41977462579673e-13,1.0296535471327e-09,-3.61287700280256e-13
0.0495602273040239,0.0479148427598018,0.0256044194506294,0.0184367412420449,0.0103255276443352,0.00732912901625474,0.0141127795330735,0.00932612679946413,0.0121562722510253,0.0100429752073715,0.187779388273376,0.000886129452607052,0.000192466874954412,1.73992844894616e-05,1.00406460397694e-09,5.15995892732087e-07,-7.51619020736191e-11
0.0573043341201446,0.063418582420622,0.0488016709959416,0.0370993785708186,0.0199432102100237,0.0175982904268151,0.0113520220161897,0.00544369850152869,0.0051747874101972,0.00242358020320328,0.204079472602949,0.00144774864852405,0.000975227217824408,0.00026419719765617,1.32841956883738e-07,9.99331383928708e-06,1.83626230306824e-08
0.0473428765733094,0.0118440472892709,0.0137608750797407,0.0101002496091016,0.00818431122798534,0.00648972050485277,0.00441790781710513,0.0044253122778868,0.00574474405773997,0.00762355077909942,0.183416170508611,5.44943386107009e-05,2.46766415927565e-05,2.73484845270967e-05,-5.5117737756517e-10,-5.36516997545807e-09,-4.48290715911702e-10
0.0392806005972712,0.0221218939302379,0.0287367498485748,0.0215057984057034,0.0231997022772015,0.0195599719486237,0.0183938241609651,0.0159922421068164,0.0144842503905336,0.0120698880065227,0.186961489343464,0.000105657842957937,0.000194781830598794,3.66524851363103e-05,3.09658787154008e-09,8.97580186838138e-08,-4.50488859693966e-11
0.0276840764656561,0.00989230711866167,0.00472211007149002,0.00396248088719528,0.00248801662638163,0.00374562438305694,0.00284824436643383,0.00313143329876103,0.00211343398365642,0.00376054005491131,0.18011287171107,0.000136536014235443,1.31536526649102e-05,5.32400337212841e-07,-1.32753300063686e-12,4.80192134861877e-09,4.71868519292695e-13
0.0120941588238566,0.0116059149611238,0.011694939213426,0.00955182774042845,0.00790459217139556,0.00604547727411544,0.00404719810982697,0.00319519287357698,0.0018089602430961,0.00149214984689399,0.184233604687428,8.28784456086984e-05,1.22224682321762e-05,2.83431317697302e-06,4.80396398960306e-12,-4.50330172761073e-09,-1.59754505764086e-11
0.00726789749760775,0.0292783168721311,0.00730827360654292,0.00423804130036776,0.00256443242707077,0.00309744956717932,0.00315083478052343,0.00234032627949942,0.00260883442354989,0.00228588507100048,0.190361243866096,0.00032717150039884,2.64176818422258e-06,1.20666766043159e-05,-1.44195248217652e-11,2.132048944552e-07,-6.65850627638596e-11
0.00923995594877174,0.014753338008944,0.0106181917010078,0.00684689222554445,0.00675981687880015,0.00537697719169374,0.00292894295542526,0.00199596896230992,0.00335841925115558,0.00235344466751663,0.180505634697101,0.000210068557650751,3.33921204965869e-05,6.82594872390522e-06,7.19860744092891e-11,6.89589028501122e-08,-7.3744247862105e-11
0.0327106168684276,0.0306650793148267,0.0133013235567693,0.0146828850649676,0.00873172068433977,0.00976809381131146,0.00749274706984777,0.0068355023917444,0.00537323862601676,0.00444779660325622,0.186591593271667,0.00021555895227984,2.35297650180802e-05,2.40057381364202e-05,7.24507043425825e-11,2.40904387324791e-07,5.65914951397417e-10
0.106942964228798,0.0322311975313724,0.0189566637131293,0.0177879458993219,0.0166476459438132,0.0180346983227037,0.0141326713759692,0.0128498022075528,0.00885552261812619,0.00834626040436326,0.198652098998641,0.000240329366836048,0.000210344193882522,0.000167260045953546,2.65906698874946e-08,2.29925261557615e-06,-1.66490305904532e-08
0.0243583255449154,0.0124177334477619,0.00666708063516736,0.0124274654338842,0.00567176606014745,0.0101995440087205,0.00752097358736926,0.00704499501478644,0.00772061099346133,0.00678037629966857,0.189443273419631,6.40163257751639e-05,3.23993562397483e-05,2.28079638295335e-05,-3.66141007334391e-10,1.81040996673394e-07,5.00351746268895e-10
0.0326909867128,0.0297602199319679,0.0308420448228384,0.0201756986338508,0.0158882281512181,0.00790481562488792,0.00883877012026444,0.00573788032591433,0.00189638754204259,0.00158039428448898,0.185387154915963,0.000197154125330913,0.000241166305353874,3.18788016139694e-05,2.42732385248767e-09,3.97813842801317e-07,1.38606806233984e-09
0.0224203116695307,0.014547724186738,0.00907576747802222,0.00829556574016819,0.00751408200754525,0.00723814622371725,0.00525845347450408,0.00502875870879193,0.00541214624639084,0.00331153949855036,0.184874791105173,8.6814992234363e-05,1.59984607602541e-05,1.34513055325651e-06,-2.71933758263789e-13,-5.61640243196599e-09,6.23408864343338e-12
0.026389357996355,0.0350833961708835,0.0337466478355042,0.0187950492992884,0.0237797638522997,0.0148454269599865,0.0121989304633697,0.00897507887813188,0.00709148168669033,0.0044824168411281,0.189914958034328,0.000934039513487524,0.000306820958938834,4.04198456311277e-05,3.68941514941902e-09,1.14388641288575e-06,2.57868060345166e-09
0.0350146217879953,0.0159795478525504,0.00921792756326527,0.00937918639440261,0.00675466721430769,0.00749266445184516,0.00448950625984068,0.00472967175849592,0.00393231035668176,0.0033857381530013,0.185063895820877,9.80425454243207e-05,3.16725509005813e-05,1.12232981153257e-05,1.06166795714342e-10,2.90781208106321e-08,1.83042436882228e-10
0.0528818889812429,0.0299138572446719,0.0126790977307522,0.0112332633979727,0.0064867935438512,0.00448054562609291,0.00662734299660033,0.003535465176898,0.00485711961002607,0.00456071778178646,0.186326091318051,0.000337084274554708,6.2532940964469e-05,1.07208901019568e-05,1.468808776383e-10,1.79761470349363e-07,2.3554427926991e-10
0.0711996994711869,0.0147019687989938,0.0128894163916313,0.00743238873435597,0.0104927727192194,0.00888631089257285,0.00835315328236847,0.00835141165189688,0.00747862086734646,0.00826305716478559,0.19196341673071,0.000323419555412386,0.000561548979460721,0.000312214921647655,1.30640945347105e-07,5.07529086104123e-06,-4.8167401457042e-09
0.0469687181154472,0.0158545646159579,0.0109595181979819,0.0061655534182654,0.00763074783995281,0.00716839514668147,0.00193983105044706,0.00644173966016463,0.00123413847966821,0.00586752890149721,0.19053196949094,0.000181969458926499,0.000100251246168657,2.3082806085489e-05,3.45519436194089e-11,8.00757475622419e-08,-1.10985805678577e-09
0.0322209028952224,0.0397632843744774,0.0232688269506614,0.0125447160171126,0.0114605701879781,0.0125647737736118,0.0116809046358081,0.00878056377620276,0.00581672694643023,0.00374265270287458,0.174608740749174,0.00108782607805763,8.02327233778226e-05,6.57799898095394e-06,-6.88344170439106e-11,8.40160701655277e-08,-1.34530671664777e-10
0.00788461804819177,0.0150420456982728,0.00698921525533457,0.00787942436601775,0.00352995020427761,0.00653507664371215,0.00426381631760728,0.00276047707506474,0.00343175468244603,0.00177166732389018,0.185968270282905,9.77908767977704e-05,5.97444281847278e-06,9.23276869994149e-07,-1.38964128868466e-12,8.24298394682461e-09,1.66463581848328e-12
0.0121363153249146,0.0196881467984016,0.0127286277305028,0.00365211726193729,0.00623805066794469,0.00424940970016618,0.00452983123093594,0.00419858219662395,0.00290199821118568,0.00245128924891052,0.18385666141298,0.000119813537008976,3.29149826506459e-05,1.66922350731434e-05,7.50742915865325e-11,1.82154287541323e-07,3.83992741912882e-10
0.00699272656035279,0.0191109050977626,0.00687093432884708,0.00529903249109769,0.00485939710179054,0.00457405645228452,0.00305419801453975,0.00368734994293935,0.00137834547010777,0.00248564490961477,0.185488583380453,0.000211309859755749,8.51268064632322e-06,4.05459980221933e-06,2.11098078770624e-11,5.89389534466851e-08,-1.1036459610614e-11
0.0159180169061929,0.0217239594174494,0.0148585742683073,0.016787409157028,0.00573850223043685,0.00965723200472806,0.00434197155144575,0.00473908337270702,0.00374333066299953,0.0050382557796342,0.184342061111262,0.000114051423932711,3.1583191336857e-05,1.20664369096449e-06,-2.86893064026828e-12,4.8053398115591e-09,6.87433491564082e-12
0.0249846733527029,0.0184279146654472,0.0108595945786358,0.00952794634573531,0.00865974491877179,0.00700677810969914,0.00395252910433284,0.00446535166440142,0.00357336477281849,0.00250043338347268,0.183781311604457,3.38941710642812e-05,1.37365969168129e-05,1.21113113262667e-05,1.14912765031199e-10,1.57628266960201e-08,1.05823375476395e-10
0.0270519798599652,0.0348674613043505,0.0275899500324919,0.0303877168586359,0.0224609509596739,0.0215765715151397,0.0178522657896934,0.0154966834635779,0.0108501452404257,0.00970563648232362,0.187046796237313,0.000225371001060123,0.000128497439650725,1.15329917326369e-05,4.25968066209693e-10,1.73018923863389e-07,1.25166063206907e-10
0.00894538569225612,0.025542865706825,0.0100776241947182,0.0103990349459242,0.00647106189282498,0.00660044331302695,0.0047533891440711,0.00394437711035067,0.00257368787209774,0.00268176559031681,0.186878906339905,0.000204105446941401,1.30304837775156e-05,1.34297379291605e-05,-8.68313943899998e-11,3.87669420808851e-08,1.54990999604878e-10
0.0249404291681816,0.0289080282732153,0.023379363899388,0.0285040127033452,0.0167677087136788,0.0172210866764293,0.0143321254025125,0.010455146267399,0.0083021473116596,0.00654908436045414,0.19189515049297,0.000224944451996137,0.000165642444840483,1.80245231135531e-05,-8.99806539601838e-10,1.02736595512217e-07,4.00410591512519e-10
